population_size,crossover_prob,mutation_prob,max_generations,k_value_tournament,replacement_count,best_solution,best_cost,execution_time
100,0.8,0.2,1500,5,0.3,"[6, 14, 0, 11, 2, 13, 12, 9, 10, 1, 8, 7, 16, 3, 4, 5, 15]",39,1.5256516933441162
100,0.8,0.2,1500,5,0.3,"[9, 10, 8, 7, 16, 4, 3, 14, 15, 5, 6, 11, 0, 13, 2, 1, 12]",39,1.5457961559295654
100,0.8,0.2,1500,5,0.3,"[1, 9, 8, 7, 16, 4, 3, 15, 14, 5, 6, 11, 0, 2, 13, 10, 12]",39,1.52400541305542
100,0.8,0.2,1500,5,0.3,"[15, 6, 14, 5, 4, 3, 8, 7, 16, 9, 1, 10, 12, 2, 13, 11, 0]",39,1.5066478252410889
100,0.8,0.2,1500,5,0.4,"[10, 13, 2, 11, 0, 16, 8, 7, 4, 3, 14, 6, 15, 5, 9, 12, 1]",39,1.513131856918335
100,0.8,0.2,1500,5,0.4,"[4, 3, 14, 6, 5, 15, 0, 11, 2, 13, 9, 10, 12, 1, 7, 16, 8]",39,1.4457252025604248
100,0.8,0.2,1500,5,0.4,"[12, 10, 1, 2, 13, 0, 11, 7, 16, 8, 3, 4, 14, 15, 5, 6, 9]",39,1.5127108097076416
100,0.8,0.2,1500,5,0.4,"[16, 7, 8, 0, 11, 13, 2, 10, 12, 9, 1, 5, 6, 15, 14, 3, 4]",39,1.4861314296722412
100,0.8,0.2,1500,5,0.4,"[2, 13, 10, 1, 12, 9, 5, 6, 14, 15, 3, 4, 8, 7, 16, 11, 0]",39,1.4914851188659668
100,0.8,0.2,1500,7,0.2,"[7, 0, 11, 13, 2, 1, 10, 9, 12, 5, 14, 6, 15, 4, 3, 8, 16]",39,1.553929328918457
100,0.8,0.2,1500,7,0.2,"[1, 10, 16, 7, 8, 4, 3, 5, 14, 6, 15, 11, 0, 13, 2, 12, 9]",39,1.5421364307403564
100,0.8,0.2,1500,7,0.2,"[3, 4, 15, 5, 6, 14, 9, 12, 10, 1, 13, 2, 11, 0, 7, 16, 8]",39,1.665174961090088
100,0.8,0.2,1500,7,0.2,"[8, 7, 16, 4, 3, 5, 6, 15, 14, 1, 10, 12, 9, 13, 2, 0, 11]",39,1.623826026916504
100,0.8,0.2,1500,7,0.2,"[15, 5, 3, 4, 8, 16, 7, 0, 11, 2, 13, 1, 10, 9, 12, 6, 14]",39,1.6456663608551025
100,0.8,0.2,1500,7,0.3,"[11, 0, 2, 13, 1, 9, 12, 10, 14, 15, 5, 6, 4, 3, 7, 8, 16]",39,1.577139139175415
100,0.8,0.2,1500,7,0.3,"[9, 1, 12, 10, 13, 2, 0, 11, 5, 6, 14, 15, 4, 3, 16, 7, 8]",39,1.6024131774902344
100,0.8,0.2,1500,7,0.3,"[2, 13, 9, 12, 10, 1, 8, 16, 7, 3, 4, 6, 14, 5, 15, 0, 11]",39,1.5966229438781738
100,0.8,0.2,1500,7,0.3,"[8, 7, 12, 9, 10, 1, 13, 2, 0, 11, 6, 14, 15, 5, 4, 3, 16]",39,1.6196107864379883
100,0.8,0.2,1500,7,0.3,"[14, 3, 4, 8, 16, 7, 10, 1, 12, 9, 13, 2, 11, 0, 5, 6, 15]",39,1.6211433410644531
100,0.8,0.2,1500,7,0.4,"[13, 9, 12, 10, 1, 0, 8, 7, 16, 15, 3, 4, 14, 6, 5, 11, 2]",44,1.5537159442901611
100,0.8,0.2,1500,7,0.4,"[10, 12, 2, 13, 11, 0, 16, 7, 8, 4, 3, 6, 14, 15, 5, 1, 9]",39,1.5771727561950684
100,0.8,0.2,1500,7,0.4,"[10, 1, 12, 9, 13, 2, 0, 11, 16, 8, 7, 4, 3, 15, 14, 6, 5]",39,1.5379796028137207
100,0.8,0.2,1500,7,0.4,"[16, 8, 6, 15, 5, 4, 3, 14, 10, 9, 2, 13, 12, 11, 0, 1, 7]",45,1.4998061656951904
100,0.8,0.2,1500,7,0.4,"[6, 5, 15, 9, 1, 12, 2, 13, 10, 11, 0, 16, 7, 8, 4, 3, 14]",40,1.481020212173462
100,0.9,0.05,500,3,0.2,"[11, 0, 8, 7, 16, 3, 4, 14, 15, 6, 5, 12, 10, 1, 9, 2, 13]",39,0.4580411911010742
100,0.9,0.05,500,3,0.2,"[9, 1, 10, 7, 16, 8, 4, 3, 6, 14, 5, 15, 0, 11, 13, 2, 12]",39,0.4930450916290283
100,0.9,0.05,500,3,0.2,"[8, 16, 4, 3, 5, 6, 15, 14, 0, 11, 2, 13, 12, 9, 1, 10, 7]",39,0.47035956382751465
100,0.9,0.05,500,3,0.2,"[6, 15, 5, 4, 3, 8, 7, 16, 0, 11, 2, 13, 10, 9, 1, 12, 14]",39,0.44803714752197266
100,0.9,0.05,500,3,0.2,"[12, 1, 13, 2, 0, 11, 6, 14, 15, 5, 4, 3, 16, 8, 7, 9, 10]",39,0.44603824615478516
100,0.9,0.05,500,3,0.3,"[9, 8, 16, 7, 3, 4, 6, 14, 15, 5, 11, 0, 13, 2, 10, 12, 1]",39,0.527047872543335
100,0.9,0.05,500,3,0.3,"[14, 4, 3, 7, 8, 16, 9, 10, 12, 1, 13, 2, 0, 11, 6, 15, 5]",39,0.4730401039123535
100,0.9,0.05,500,3,0.3,"[13, 2, 1, 12, 10, 9, 14, 6, 15, 5, 4, 3, 8, 16, 7, 0, 11]",39,0.4989588260650635
100,0.9,0.05,500,3,0.3,"[11, 0, 16, 8, 7, 4, 3, 5, 15, 14, 6, 9, 1, 12, 10, 13, 2]",39,0.4840421676635742
100,0.9,0.05,500,3,0.3,"[8, 16, 11, 0, 2, 13, 10, 9, 1, 12, 6, 5, 15, 14, 3, 4, 7]",39,0.4840409755706787
100,0.9,0.05,500,3,0.4,"[1, 10, 2, 13, 0, 11, 7, 16, 8, 4, 3, 15, 6, 5, 14, 12, 9]",39,0.4820432662963867
100,0.9,0.05,500,3,0.4,"[8, 7, 16, 3, 4, 15, 5, 6, 14, 9, 1, 12, 10, 13, 2, 11, 0]",39,0.45311403274536133
100,0.9,0.05,500,3,0.4,"[7, 16, 11, 0, 2, 13, 1, 9, 12, 10, 14, 15, 5, 6, 3, 4, 8]",39,0.4494304656982422
100,0.9,0.05,500,3,0.4,"[5, 15, 14, 9, 12, 1, 10, 13, 2, 11, 0, 7, 16, 8, 3, 4, 6]",39,0.4520399570465088
100,0.9,0.05,500,3,0.4,"[3, 8, 7, 16, 12, 1, 9, 10, 2, 13, 0, 11, 6, 14, 5, 15, 4]",39,0.4490394592285156
100,0.9,0.05,500,5,0.2,"[2, 13, 12, 1, 10, 9, 14, 5, 15, 6, 4, 3, 16, 8, 7, 0, 11]",39,0.48004150390625
100,0.9,0.05,500,5,0.2,"[7, 8, 16, 11, 0, 2, 13, 12, 10, 1, 9, 15, 5, 14, 6, 3, 4]",39,0.491654634475708
100,0.9,0.05,500,5,0.2,"[15, 14, 6, 5, 11, 0, 13, 2, 1, 9, 10, 12, 8, 7, 16, 3, 4]",39,0.4800417423248291
100,0.9,0.05,500,5,0.2,"[4, 16, 7, 8, 11, 0, 2, 13, 10, 12, 9, 1, 5, 6, 15, 14, 3]",39,0.5070438385009766
100,0.9,0.05,500,5,0.2,"[16, 12, 1, 10, 9, 2, 13, 11, 0, 14, 6, 5, 15, 4, 3, 8, 7]",39,0.49004316329956055
100,0.9,0.05,500,5,0.3,"[13, 2, 11, 0, 6, 14, 5, 15, 4, 3, 7, 8, 16, 10, 1, 9, 12]",39,0.49172306060791016
100,0.9,0.05,500,5,0.3,"[1, 12, 9, 10, 8, 16, 7, 3, 4, 15, 6, 14, 5, 0, 11, 2, 13]",39,0.5181305408477783
100,0.9,0.05,500,5,0.3,"[15, 4, 3, 7, 16, 8, 0, 11, 2, 13, 12, 10, 9, 1, 5, 6, 14]",39,0.5400466918945312
100,0.9,0.05,500,5,0.3,"[6, 15, 14, 5, 12, 10, 1, 9, 2, 13, 11, 0, 7, 8, 16, 4, 3]",39,0.48804140090942383
100,0.9,0.05,500,5,0.3,"[1, 9, 12, 10, 13, 2, 11, 0, 6, 5, 15, 14, 3, 4, 16, 8, 7]",39,0.48104357719421387
100,0.9,0.05,500,5,0.4,"[6, 5, 11, 0, 12, 1, 9, 13, 2, 10, 7, 8, 16, 3, 4, 14, 15]",40,0.51839280128479
100,0.9,0.05,500,5,0.4,"[6, 15, 5, 9, 10, 12, 1, 2, 13, 11, 0, 7, 16, 8, 3, 4, 14]",39,0.5170445442199707
100,0.9,0.05,500,5,0.4,"[12, 1, 9, 13, 2, 11, 0, 8, 16, 7, 4, 3, 5, 15, 6, 14, 10]",39,0.555051326751709
100,0.9,0.05,500,5,0.4,"[5, 15, 3, 4, 7, 8, 16, 10, 12, 1, 9, 2, 13, 0, 11, 14, 6]",39,0.519045352935791
100,0.9,0.05,500,5,0.4,"[0, 11, 13, 2, 10, 12, 9, 1, 14, 15, 6, 5, 4, 3, 8, 16, 7]",39,0.5008158683776855
100,0.9,0.05,500,7,0.2,"[0, 13, 2, 9, 1, 12, 10, 5, 6, 15, 14, 3, 4, 16, 7, 8, 11]",39,0.5120453834533691
100,0.9,0.05,500,7,0.2,"[12, 9, 1, 13, 2, 11, 0, 8, 7, 16, 4, 3, 5, 6, 14, 15, 10]",39,0.532050371170044
100,0.9,0.05,500,7,0.2,"[16, 8, 4, 3, 15, 6, 5, 14, 11, 0, 13, 2, 10, 12, 9, 1, 7]",39,0.5510451793670654
100,0.9,0.05,500,7,0.2,"[9, 12, 15, 5, 6, 14, 4, 3, 7, 8, 16, 0, 11, 2, 13, 10, 1]",39,0.5136773586273193
100,0.9,0.05,500,7,0.2,"[13, 2, 0, 11, 7, 16, 8, 4, 3, 5, 6, 15, 14, 10, 9, 1, 12]",39,0.53704833984375
100,0.9,0.05,500,7,0.3,"[8, 16, 7, 0, 11, 2, 13, 9, 1, 10, 12, 15, 6, 14, 5, 4, 3]",39,0.5050444602966309
100,0.9,0.05,500,7,0.3,"[4, 3, 7, 16, 8, 12, 9, 10, 1, 2, 13, 0, 11, 6, 15, 14, 5]",39,0.5430464744567871
100,0.9,0.05,500,7,0.3,"[11, 0, 5, 15, 6, 14, 3, 4, 16, 8, 7, 10, 12, 9, 1, 13, 2]",39,0.5261242389678955
100,0.9,0.05,500,7,0.3,"[16, 9, 12, 1, 10, 2, 13, 0, 11, 15, 14, 6, 5, 3, 4, 7, 8]",39,0.5307331085205078
100,0.9,0.05,500,7,0.3,"[14, 6, 15, 3, 4, 8, 16, 7, 12, 10, 1, 9, 13, 2, 11, 0, 5]",39,0.5740516185760498
100,0.9,0.05,500,7,0.4,"[15, 6, 14, 5, 8, 10, 11, 1, 2, 13, 9, 12, 0, 7, 16, 3, 4]",51,0.534045934677124
100,0.9,0.05,500,7,0.4,"[9, 0, 5, 3, 4, 6, 14, 15, 7, 8, 16, 1, 2, 13, 11, 10, 12]",47,0.5416576862335205
100,0.9,0.05,500,7,0.4,"[0, 2, 12, 13, 10, 8, 7, 16, 11, 9, 1, 5, 14, 4, 3, 6, 15]",55,0.5147244930267334
100,0.9,0.05,500,7,0.4,"[7, 10, 11, 0, 9, 12, 2, 13, 1, 8, 16, 4, 3, 6, 14, 5, 15]",48,0.5370473861694336
100,0.9,0.05,500,7,0.4,"[16, 8, 5, 14, 15, 4, 3, 6, 9, 10, 2, 13, 11, 0, 7, 12, 1]",51,0.5200457572937012
100,0.9,0.05,1000,3,0.2,"[9, 1, 10, 2, 13, 0, 11, 5, 6, 15, 14, 3, 4, 8, 16, 7, 12]",39,0.9690718650817871
100,0.9,0.05,1000,3,0.2,"[7, 16, 8, 12, 10, 1, 9, 2, 13, 0, 11, 6, 14, 15, 5, 3, 4]",39,0.9470846652984619
100,0.9,0.05,1000,3,0.2,"[0, 11, 16, 7, 8, 3, 4, 6, 5, 14, 15, 9, 12, 1, 10, 13, 2]",39,0.9681899547576904
100,0.9,0.05,1000,3,0.2,"[16, 7, 8, 0, 11, 13, 2, 1, 10, 12, 9, 5, 6, 14, 15, 3, 4]",39,0.9670836925506592
100,0.9,0.05,1000,3,0.2,"[0, 11, 13, 2, 12, 1, 10, 9, 5, 14, 15, 6, 4, 3, 7, 16, 8]",39,0.9640889167785645
100,0.9,0.05,1000,3,0.3,"[10, 9, 12, 1, 2, 13, 11, 0, 16, 8, 7, 3, 4, 14, 6, 5, 15]",39,0.9560987949371338
100,0.9,0.05,1000,3,0.3,"[2, 1, 9, 10, 12, 14, 6, 5, 15, 4, 3, 7, 8, 16, 0, 11, 13]",39,0.9490828514099121
100,0.9,0.05,1000,3,0.3,"[5, 14, 3, 4, 7, 8, 16, 12, 10, 9, 1, 13, 2, 0, 11, 6, 15]",39,1.0051636695861816
100,0.9,0.05,1000,3,0.3,"[1, 13, 2, 11, 0, 7, 16, 8, 3, 4, 5, 6, 15, 14, 10, 9, 12]",39,1.0186007022857666
100,0.9,0.05,1000,3,0.3,"[15, 14, 3, 4, 8, 7, 16, 9, 12, 1, 10, 13, 2, 0, 11, 5, 6]",39,0.9915981292724609
100,0.9,0.05,1000,3,0.4,"[9, 1, 10, 12, 2, 13, 0, 11, 14, 6, 15, 5, 3, 4, 7, 8, 16]",39,0.9730854034423828
100,0.9,0.05,1000,3,0.4,"[2, 13, 12, 10, 1, 9, 5, 14, 15, 6, 4, 3, 16, 7, 8, 11, 0]",39,0.9191806316375732
100,0.9,0.05,1000,3,0.4,"[13, 2, 1, 12, 10, 9, 15, 6, 14, 5, 3, 4, 7, 16, 8, 11, 0]",39,0.9500827789306641
100,0.9,0.05,1000,3,0.4,"[1, 9, 12, 13, 2, 11, 0, 6, 15, 14, 5, 4, 3, 8, 16, 7, 10]",39,0.9260818958282471
100,0.9,0.05,1000,3,0.4,"[16, 8, 10, 1, 9, 12, 2, 13, 11, 0, 15, 14, 5, 6, 4, 3, 7]",39,0.9320297241210938
100,0.9,0.05,1000,5,0.2,"[5, 6, 14, 15, 3, 4, 7, 8, 16, 1, 10, 9, 12, 2, 13, 0, 11]",39,0.9670851230621338
100,0.9,0.05,1000,5,0.2,"[15, 14, 0, 11, 13, 2, 9, 10, 12, 1, 7, 8, 16, 4, 3, 5, 6]",39,0.9738357067108154
100,0.9,0.05,1000,5,0.2,"[15, 14, 5, 1, 10, 12, 9, 13, 2, 11, 0, 16, 7, 8, 4, 3, 6]",39,0.9700870513916016
100,0.9,0.05,1000,5,0.2,"[3, 14, 15, 6, 5, 11, 0, 2, 13, 10, 12, 9, 1, 16, 7, 8, 4]",39,0.9881422519683838
100,0.9,0.05,1000,5,0.2,"[3, 4, 7, 8, 16, 10, 9, 1, 12, 13, 2, 0, 11, 5, 15, 6, 14]",39,0.9980878829956055
100,0.9,0.05,1000,5,0.3,"[7, 16, 4, 3, 14, 6, 15, 5, 11, 0, 2, 13, 10, 12, 1, 9, 8]",39,1.0182039737701416
100,0.9,0.05,1000,5,0.3,"[9, 1, 10, 12, 13, 2, 0, 11, 5, 14, 6, 15, 4, 3, 7, 8, 16]",39,0.9890878200531006
100,0.9,0.05,1000,5,0.3,"[5, 15, 6, 4, 3, 7, 16, 8, 0, 11, 13, 2, 12, 9, 1, 10, 14]",39,0.9930891990661621
100,0.9,0.05,1000,5,0.3,"[8, 16, 4, 3, 14, 5, 6, 15, 0, 11, 13, 2, 10, 9, 1, 12, 7]",39,0.9651174545288086
100,0.9,0.05,1000,5,0.3,"[4, 3, 5, 15, 14, 6, 10, 9, 1, 12, 2, 13, 11, 0, 8, 7, 16]",39,0.9690825939178467
100,0.9,0.05,1000,5,0.4,"[7, 16, 0, 11, 13, 2, 10, 9, 1, 12, 6, 5, 14, 15, 4, 3, 8]",39,0.9462721347808838
100,0.9,0.05,1000,5,0.4,"[1, 9, 5, 15, 6, 14, 4, 3, 7, 16, 8, 11, 0, 2, 13, 12, 10]",39,0.9530835151672363
100,0.9,0.05,1000,5,0.4,"[11, 2, 13, 9, 10, 1, 12, 15, 14, 6, 5, 3, 4, 8, 7, 16, 0]",39,0.9552273750305176
100,0.9,0.05,1000,5,0.4,"[7, 8, 4, 3, 6, 14, 5, 15, 10, 9, 1, 12, 13, 2, 0, 11, 16]",39,0.9900867938995361
100,0.9,0.05,1000,5,0.4,"[8, 3, 4, 14, 5, 6, 15, 0, 11, 2, 13, 12, 1, 9, 10, 7, 16]",39,0.9439957141876221
100,0.9,0.05,1000,7,0.2,"[12, 1, 2, 13, 0, 11, 6, 5, 15, 14, 4, 3, 7, 8, 16, 10, 9]",39,1.015084981918335
100,0.9,0.05,1000,7,0.2,"[4, 3, 8, 16, 7, 11, 0, 13, 2, 1, 10, 12, 9, 6, 14, 5, 15]",39,1.0450491905212402
100,0.9,0.05,1000,7,0.2,"[6, 15, 3, 4, 7, 16, 8, 0, 11, 2, 13, 1, 10, 12, 9, 5, 14]",39,1.0194566249847412
100,0.9,0.05,1000,7,0.2,"[4, 8, 16, 7, 11, 0, 13, 2, 10, 1, 12, 9, 5, 15, 6, 14, 3]",39,1.0210912227630615
100,0.9,0.05,1000,7,0.2,"[0, 11, 13, 2, 1, 9, 12, 10, 6, 15, 5, 14, 3, 4, 16, 7, 8]",39,1.0116963386535645
100,0.9,0.05,1000,7,0.3,"[7, 16, 9, 1, 10, 12, 2, 13, 0, 11, 15, 5, 14, 6, 3, 4, 8]",39,1.0160870552062988
100,0.9,0.05,1000,7,0.3,"[8, 7, 11, 0, 2, 13, 9, 1, 10, 12, 5, 15, 6, 14, 3, 4, 16]",39,1.0167768001556396
100,0.9,0.05,1000,7,0.3,"[11, 13, 2, 9, 12, 1, 10, 6, 14, 15, 5, 4, 3, 7, 16, 8, 0]",39,1.025090217590332
100,0.9,0.05,1000,7,0.3,"[12, 9, 13, 2, 0, 11, 16, 8, 7, 4, 3, 14, 6, 5, 15, 10, 1]",39,1.0428805351257324
100,0.9,0.05,1000,7,0.3,"[1, 12, 9, 10, 13, 2, 11, 0, 15, 6, 5, 14, 3, 4, 7, 8, 16]",39,1.0010895729064941
100,0.9,0.05,1000,7,0.4,"[3, 14, 0, 11, 10, 13, 2, 12, 9, 1, 7, 16, 8, 5, 6, 15, 4]",42,1.0352511405944824
100,0.9,0.05,1000,7,0.4,"[10, 9, 12, 2, 13, 11, 0, 1, 16, 8, 7, 15, 3, 4, 6, 14, 5]",44,1.0070874691009521
100,0.9,0.05,1000,7,0.4,"[7, 16, 5, 14, 4, 3, 15, 6, 8, 9, 2, 10, 13, 1, 12, 11, 0]",53,1.0153934955596924
100,0.9,0.05,1000,7,0.4,"[14, 4, 3, 7, 10, 12, 8, 16, 0, 11, 9, 13, 2, 1, 5, 15, 6]",50,0.9820868968963623
100,0.9,0.05,1000,7,0.4,"[5, 6, 4, 3, 7, 11, 0, 12, 13, 2, 9, 8, 16, 1, 10, 15, 14]",50,1.0035367012023926
100,0.9,0.05,1500,3,0.2,"[14, 15, 6, 5, 4, 3, 7, 8, 16, 12, 9, 10, 1, 2, 13, 11, 0]",39,1.390791416168213
100,0.9,0.05,1500,3,0.2,"[8, 7, 16, 4, 3, 6, 14, 5, 15, 10, 12, 9, 1, 13, 2, 11, 0]",39,1.437129020690918
100,0.9,0.05,1500,3,0.2,"[4, 15, 6, 5, 14, 0, 11, 13, 2, 9, 10, 12, 1, 7, 8, 16, 3]",39,1.4081251621246338
100,0.9,0.05,1500,3,0.2,"[15, 6, 14, 5, 0, 11, 2, 13, 12, 10, 1, 9, 16, 7, 8, 4, 3]",39,1.4197278022766113
100,0.9,0.05,1500,3,0.2,"[8, 7, 4, 3, 5, 14, 6, 15, 11, 0, 13, 2, 1, 10, 9, 12, 16]",39,1.4472711086273193
100,0.9,0.05,1500,3,0.3,"[6, 15, 5, 3, 4, 7, 16, 8, 10, 12, 9, 1, 13, 2, 11, 0, 14]",39,1.3761200904846191
100,0.9,0.05,1500,3,0.3,"[9, 12, 10, 1, 16, 7, 8, 4, 3, 14, 6, 5, 15, 0, 11, 13, 2]",39,1.439910888671875
100,0.9,0.05,1500,3,0.3,"[10, 1, 12, 9, 13, 2, 0, 11, 15, 6, 5, 14, 4, 3, 8, 16, 7]",39,1.3841068744659424
100,0.9,0.05,1500,3,0.3,"[5, 14, 11, 0, 2, 13, 9, 1, 12, 10, 7, 8, 16, 4, 3, 15, 6]",39,1.432129144668579
100,0.9,0.05,1500,3,0.3,"[3, 8, 16, 7, 0, 11, 13, 2, 9, 10, 1, 12, 15, 5, 6, 14, 4]",39,1.3888955116271973
100,0.9,0.05,1500,3,0.4,"[11, 8, 16, 7, 3, 4, 15, 6, 5, 14, 12, 10, 1, 9, 13, 2, 0]",39,1.3794314861297607
100,0.9,0.05,1500,3,0.4,"[12, 1, 9, 8, 16, 7, 4, 3, 15, 5, 14, 6, 0, 11, 13, 2, 10]",39,1.4411234855651855
100,0.9,0.05,1500,3,0.4,"[8, 7, 16, 3, 4, 6, 14, 5, 15, 0, 11, 13, 2, 1, 10, 9, 12]",39,1.369668960571289
100,0.9,0.05,1500,3,0.4,"[12, 9, 10, 1, 13, 2, 0, 11, 5, 15, 6, 14, 3, 4, 8, 7, 16]",39,1.366952657699585
100,0.9,0.05,1500,3,0.4,"[8, 1, 9, 12, 10, 13, 2, 0, 11, 6, 15, 14, 5, 4, 3, 7, 16]",39,1.391122579574585
100,0.9,0.05,1500,5,0.2,"[9, 15, 5, 14, 6, 3, 4, 8, 7, 16, 0, 11, 2, 13, 1, 10, 12]",39,1.4903597831726074
100,0.9,0.05,1500,5,0.2,"[10, 1, 9, 13, 2, 11, 0, 8, 16, 7, 4, 3, 14, 6, 5, 15, 12]",39,1.5560715198516846
100,0.9,0.05,1500,5,0.2,"[8, 16, 0, 11, 13, 2, 10, 12, 1, 9, 6, 5, 14, 15, 3, 4, 7]",39,1.4611272811889648
100,0.9,0.05,1500,5,0.2,"[10, 1, 12, 6, 5, 14, 15, 3, 4, 7, 16, 8, 11, 0, 13, 2, 9]",39,1.5690760612487793
100,0.9,0.05,1500,5,0.2,"[0, 11, 2, 13, 9, 10, 1, 12, 14, 15, 5, 6, 3, 4, 8, 16, 7]",39,1.5919618606567383
100,0.9,0.05,1500,5,0.3,"[7, 8, 16, 3, 4, 5, 15, 14, 6, 9, 10, 1, 12, 13, 2, 11, 0]",39,1.5227515697479248
100,0.9,0.05,1500,5,0.3,"[9, 1, 2, 13, 0, 11, 7, 8, 16, 3, 4, 5, 15, 14, 6, 12, 10]",39,1.6674823760986328
100,0.9,0.05,1500,5,0.3,"[3, 4, 14, 15, 6, 5, 0, 11, 13, 2, 12, 10, 9, 1, 8, 7, 16]",39,1.5588297843933105
100,0.9,0.05,1500,5,0.3,"[15, 6, 14, 5, 3, 4, 7, 16, 8, 0, 11, 2, 13, 12, 9, 1, 10]",39,1.558976411819458
100,0.9,0.05,1500,5,0.3,"[7, 4, 3, 6, 14, 5, 15, 0, 11, 13, 2, 12, 9, 1, 10, 16, 8]",39,1.5511360168457031
100,0.9,0.05,1500,5,0.4,"[16, 8, 4, 3, 5, 6, 14, 15, 12, 1, 10, 9, 13, 2, 11, 0, 7]",39,1.4998867511749268
100,0.9,0.05,1500,5,0.4,"[9, 12, 16, 8, 7, 3, 4, 6, 14, 5, 15, 0, 11, 2, 13, 10, 1]",39,1.4685466289520264
100,0.9,0.05,1500,5,0.4,"[15, 4, 3, 7, 8, 16, 0, 11, 2, 13, 12, 1, 9, 10, 5, 14, 6]",39,1.4361252784729004
100,0.9,0.05,1500,5,0.4,"[7, 3, 4, 15, 14, 5, 6, 0, 11, 13, 2, 10, 1, 9, 12, 8, 16]",39,1.4771599769592285
100,0.9,0.05,1500,5,0.4,"[11, 2, 13, 12, 9, 10, 1, 6, 15, 14, 5, 4, 3, 7, 8, 16, 0]",39,1.4833505153656006
100,0.9,0.05,1500,7,0.2,"[5, 14, 15, 6, 4, 3, 7, 8, 16, 9, 10, 12, 1, 13, 2, 11, 0]",39,1.5531401634216309
100,0.9,0.05,1500,7,0.2,"[5, 14, 6, 15, 4, 3, 16, 7, 8, 10, 1, 9, 12, 13, 2, 11, 0]",39,1.534691333770752
100,0.9,0.05,1500,7,0.2,"[1, 12, 13, 2, 11, 0, 14, 5, 6, 15, 3, 4, 16, 7, 8, 9, 10]",39,1.5323104858398438
100,0.9,0.05,1500,7,0.2,"[5, 15, 6, 9, 10, 1, 12, 13, 2, 0, 11, 8, 16, 7, 4, 3, 14]",39,1.539238452911377
100,0.9,0.05,1500,7,0.2,"[1, 12, 10, 7, 16, 8, 3, 4, 14, 6, 15, 5, 0, 11, 13, 2, 9]",39,1.5749425888061523
100,0.9,0.05,1500,7,0.3,"[0, 2, 13, 12, 9, 10, 1, 16, 7, 8, 4, 3, 6, 5, 15, 14, 11]",39,1.5132594108581543
100,0.9,0.05,1500,7,0.3,"[3, 14, 6, 5, 15, 10, 12, 9, 1, 13, 2, 0, 11, 8, 7, 16, 4]",39,1.5214650630950928
100,0.9,0.05,1500,7,0.3,"[7, 0, 11, 2, 13, 9, 10, 1, 12, 5, 6, 15, 14, 3, 4, 8, 16]",39,1.5161314010620117
100,0.9,0.05,1500,7,0.3,"[7, 16, 8, 4, 3, 15, 14, 6, 5, 11, 0, 13, 2, 9, 1, 10, 12]",39,1.5450427532196045
100,0.9,0.05,1500,7,0.3,"[12, 15, 5, 14, 6, 4, 3, 16, 7, 8, 11, 0, 2, 13, 1, 10, 9]",39,1.5291802883148193
100,0.9,0.05,1500,7,0.4,"[14, 5, 6, 4, 3, 15, 8, 7, 16, 0, 11, 10, 2, 13, 12, 9, 1]",42,1.4991302490234375
100,0.9,0.05,1500,7,0.4,"[8, 6, 15, 14, 5, 4, 3, 7, 16, 12, 13, 2, 10, 0, 9, 1, 11]",51,1.5274243354797363
100,0.9,0.05,1500,7,0.4,"[14, 5, 15, 11, 0, 2, 13, 9, 12, 1, 10, 8, 16, 7, 3, 4, 6]",39,1.4976482391357422
100,0.9,0.05,1500,7,0.4,"[8, 7, 12, 2, 13, 9, 1, 10, 11, 0, 16, 5, 6, 14, 15, 3, 4]",45,1.4851312637329102
100,0.9,0.05,1500,7,0.4,"[12, 16, 7, 4, 3, 6, 15, 5, 14, 10, 2, 13, 11, 0, 8, 1, 9]",49,1.525688886642456
100,0.9,0.1,500,3,0.2,"[4, 3, 14, 6, 15, 5, 11, 0, 13, 2, 1, 12, 9, 10, 8, 16, 7]",39,0.4710428714752197
100,0.9,0.1,500,3,0.2,"[9, 16, 7, 8, 3, 4, 6, 15, 5, 14, 0, 11, 13, 2, 12, 10, 1]",39,0.5042946338653564
100,0.9,0.1,500,3,0.2,"[3, 4, 14, 6, 5, 15, 11, 0, 13, 2, 9, 1, 10, 12, 7, 8, 16]",39,0.4840428829193115
100,0.9,0.1,500,3,0.2,"[1, 13, 2, 11, 0, 6, 15, 5, 14, 3, 4, 16, 8, 7, 9, 10, 12]",39,0.45704030990600586
100,0.9,0.1,500,3,0.2,"[10, 9, 1, 12, 13, 2, 0, 11, 6, 5, 14, 15, 4, 3, 8, 7, 16]",39,0.48104071617126465
100,0.9,0.1,500,3,0.3,"[9, 12, 10, 1, 2, 13, 0, 11, 8, 16, 7, 3, 4, 15, 6, 14, 5]",39,0.4570431709289551
100,0.9,0.1,500,3,0.3,"[13, 12, 9, 1, 10, 14, 15, 5, 6, 3, 4, 7, 16, 8, 11, 0, 2]",39,0.4833250045776367
100,0.9,0.1,500,3,0.3,"[5, 14, 4, 3, 16, 7, 8, 12, 1, 10, 9, 2, 13, 0, 11, 15, 6]",39,0.46804022789001465
100,0.9,0.1,500,3,0.3,"[9, 1, 2, 13, 0, 11, 8, 7, 16, 3, 4, 14, 5, 15, 6, 10, 12]",39,0.46404147148132324
100,0.9,0.1,500,3,0.3,"[11, 7, 8, 16, 4, 3, 6, 14, 5, 15, 9, 10, 12, 1, 2, 13, 0]",39,0.48104262351989746
